Date,Sex,Location,Industry division of main job,Employed full-time ('000),Employed part-time ('000)
Nov-07,Females,WA,"Electricity, Gas, Water and Waste Services",0,0.13833298
Nov-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.30832891,0.08714761
Nov-07,Females,TAS,"Electricity, Gas, Water and Waste Services",0.09355927,0.08245264
Nov-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.26692271,0.1066302
Nov-07,Females,NT,"Electricity, Gas, Water and Waste Services",0.35760167,0.08677628
Feb-08,Males,NSW,"Electricity, Gas, Water and Waste Services",15.60191849,0.67708527
Feb-08,Males,NSW,"Electricity, Gas, Water and Waste Services",10.16533517,0.68616904
Feb-08,Males,VIC,"Electricity, Gas, Water and Waste Services",11.11946896,0.41626458
Feb-08,Males,VIC,"Electricity, Gas, Water and Waste Services",8.49184963,0.38061508
Feb-08,Males,QLD,"Electricity, Gas, Water and Waste Services",9.15663432,0.28425097
Feb-08,Males,QLD,"Electricity, Gas, Water and Waste Services",9.03059681,0.281373
Feb-08,Males,SA,"Electricity, Gas, Water and Waste Services",6.79349881,0
Feb-08,Males,SA,"Electricity, Gas, Water and Waste Services",1.42291551,0
Feb-08,Males,WA,"Electricity, Gas, Water and Waste Services",7.84701781,0.28255067
Feb-08,Males,WA,"Electricity, Gas, Water and Waste Services",2.33121972,0.4642628
Feb-08,Males,TAS,"Electricity, Gas, Water and Waste Services",1.00240059,0.09968431
Feb-08,Males,TAS,"Electricity, Gas, Water and Waste Services",1.67416016,0.07080139
Feb-08,Males,NT,"Electricity, Gas, Water and Waste Services",0.21110345,0.33170006
Feb-08,Males,NT,"Electricity, Gas, Water and Waste Services",1.47536026,0.13577736
Feb-08,Females,NSW,"Electricity, Gas, Water and Waste Services",1.89687449,0
Feb-08,Females,NSW,"Electricity, Gas, Water and Waste Services",1.06218321,0.6514989
Feb-08,Females,VIC,"Electricity, Gas, Water and Waste Services",6.8771241,0.92262413
Feb-08,Females,VIC,"Electricity, Gas, Water and Waste Services",0.73875992,0.32099043
Feb-08,Females,QLD,"Electricity, Gas, Water and Waste Services",2.94334665,1.30783553
Feb-08,Females,QLD,"Electricity, Gas, Water and Waste Services",1.13704397,0
Feb-08,Females,SA,"Electricity, Gas, Water and Waste Services",1.41962845,0.15207688
Feb-08,Females,SA,"Electricity, Gas, Water and Waste Services",0,0.37641114
Feb-08,Females,WA,"Electricity, Gas, Water and Waste Services",1.85014378,0.56235785
Feb-08,Females,WA,"Electricity, Gas, Water and Waste Services",0.16396479,0.18620644
Feb-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.22093123,0.11651927
Feb-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.08008987,0.0762046
Feb-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.19360098,0
Feb-08,Females,NT,"Electricity, Gas, Water and Waste Services",0,0.08201265
May-08,Males,NSW,"Electricity, Gas, Water and Waste Services",17.07702539,0
May-08,Males,NSW,"Electricity, Gas, Water and Waste Services",12.28139778,0.44210228
May-08,Males,VIC,"Electricity, Gas, Water and Waste Services",9.73931094,1.10005344
May-08,Males,VIC,"Electricity, Gas, Water and Waste Services",8.81478389,0.99706187
May-08,Males,QLD,"Electricity, Gas, Water and Waste Services",11.28219585,0.3840286
May-08,Males,QLD,"Electricity, Gas, Water and Waste Services",11.17120293,0.36923857
May-08,Males,SA,"Electricity, Gas, Water and Waste Services",5.87139576,0
May-08,Males,SA,"Electricity, Gas, Water and Waste Services",1.15870428,0
May-08,Males,WA,"Electricity, Gas, Water and Waste Services",9.63470537,0.52646056
May-08,Males,WA,"Electricity, Gas, Water and Waste Services",3.44464423,0.61382662
May-08,Males,TAS,"Electricity, Gas, Water and Waste Services",0.70663828,0
May-08,Males,TAS,"Electricity, Gas, Water and Waste Services",1.51645571,0.13656572
May-08,Males,NT,"Electricity, Gas, Water and Waste Services",0.87139762,0
May-08,Males,NT,"Electricity, Gas, Water and Waste Services",1.01114208,0.20906828
May-08,Females,NSW,"Electricity, Gas, Water and Waste Services",1.50643502,0
May-08,Females,NSW,"Electricity, Gas, Water and Waste Services",1.38132966,0
May-08,Females,VIC,"Electricity, Gas, Water and Waste Services",5.80638469,1.67435801
May-08,Females,VIC,"Electricity, Gas, Water and Waste Services",1.93390821,0.65581824
May-08,Females,QLD,"Electricity, Gas, Water and Waste Services",2.83856228,0.65531598
May-08,Females,QLD,"Electricity, Gas, Water and Waste Services",2.29474716,0.47578611
May-08,Females,SA,"Electricity, Gas, Water and Waste Services",1.92820274,0.39768614
May-08,Females,WA,"Electricity, Gas, Water and Waste Services",2.35314554,0.24695871
May-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.19603986
May-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.12154906,0.09129219
May-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.19308339,0.05011386
May-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.12445115,0.07943914
Aug-08,Males,NSW,"Electricity, Gas, Water and Waste Services",12.86732555,0.59829645
Aug-08,Males,NSW,"Electricity, Gas, Water and Waste Services",13.00936996,0
Aug-08,Males,VIC,"Electricity, Gas, Water and Waste Services",10.49891902,0.36602734
Aug-08,Males,VIC,"Electricity, Gas, Water and Waste Services",6.47516961,0.38493032
Aug-08,Males,QLD,"Electricity, Gas, Water and Waste Services",5.8114363,0.53147696
Aug-08,Males,QLD,"Electricity, Gas, Water and Waste Services",8.13771593,0
Aug-08,Males,SA,"Electricity, Gas, Water and Waste Services",6.74361292,0.54364106
Aug-08,Males,SA,"Electricity, Gas, Water and Waste Services",1.9081371,0
Aug-08,Males,WA,"Electricity, Gas, Water and Waste Services",14.9332889,0
Aug-08,Males,WA,"Electricity, Gas, Water and Waste Services",2.15152369,0.59376627
Aug-08,Males,TAS,"Electricity, Gas, Water and Waste Services",0.98951547,0
Aug-08,Males,TAS,"Electricity, Gas, Water and Waste Services",1.48755286,0.14118419
Aug-08,Males,NT,"Electricity, Gas, Water and Waste Services",1.48466616,0
Aug-08,Males,NT,"Electricity, Gas, Water and Waste Services",0.42290185,0
Aug-08,Females,NSW,"Electricity, Gas, Water and Waste Services",0.6108164,0.5903209
Aug-08,Females,NSW,"Electricity, Gas, Water and Waste Services",2.72580531,0
Aug-08,Females,VIC,"Electricity, Gas, Water and Waste Services",4.62443058,2.05667626
Aug-08,Females,VIC,"Electricity, Gas, Water and Waste Services",2.80151585,0.81831603
Aug-08,Females,QLD,"Electricity, Gas, Water and Waste Services",2.79838711,2.50982265
Aug-08,Females,QLD,"Electricity, Gas, Water and Waste Services",1.19159908,1.09037024
Aug-08,Females,SA,"Electricity, Gas, Water and Waste Services",1.85811103,0.47043418
Aug-08,Females,WA,"Electricity, Gas, Water and Waste Services",1.99657932,0.99756636
Aug-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.12959644
Aug-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.37105937,0.12885026
Aug-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.18284221,0
Aug-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.30750826,0
Nov-08,Males,NSW,"Electricity, Gas, Water and Waste Services",14.57733729,0.90970678
Nov-08,Males,NSW,"Electricity, Gas, Water and Waste Services",15.96923342,1.23336893
Nov-08,Males,VIC,"Electricity, Gas, Water and Waste Services",11.043997,1.03867403
Nov-08,Males,VIC,"Electricity, Gas, Water and Waste Services",9.38590204,0.64137123
Nov-08,Males,QLD,"Electricity, Gas, Water and Waste Services",8.26337709,0
Nov-08,Males,QLD,"Electricity, Gas, Water and Waste Services",9.39379754,0.46869111
Nov-08,Males,SA,"Electricity, Gas, Water and Waste Services",5.84881501,0
Nov-08,Males,SA,"Electricity, Gas, Water and Waste Services",2.71887015,0.24473248
Nov-08,Males,WA,"Electricity, Gas, Water and Waste Services",11.48724144,0.25618101
Nov-08,Males,WA,"Electricity, Gas, Water and Waste Services",2.65132275,0.53639871
Nov-08,Males,TAS,"Electricity, Gas, Water and Waste Services",1.22121228,0.13223847
Nov-08,Males,TAS,"Electricity, Gas, Water and Waste Services",0.86855378,0.14033997
Nov-08,Males,NT,"Electricity, Gas, Water and Waste Services",1.46130045,0
Nov-08,Males,NT,"Electricity, Gas, Water and Waste Services",1.10700937,0
Nov-08,Females,NSW,"Electricity, Gas, Water and Waste Services",3.39210977,0.96580055
Nov-08,Females,NSW,"Electricity, Gas, Water and Waste Services",2.00802676,0.44642857
Nov-08,Females,VIC,"Electricity, Gas, Water and Waste Services",3.64163477,0.53151801
Nov-08,Females,VIC,"Electricity, Gas, Water and Waste Services",2.50833334,0.50957992
Nov-08,Females,QLD,"Electricity, Gas, Water and Waste Services",3.0227997,0.8113256
Nov-08,Females,QLD,"Electricity, Gas, Water and Waste Services",1.63864732,0.4426672
Nov-08,Females,SA,"Electricity, Gas, Water and Waste Services",1.30096209,0.82727656
Nov-08,Females,WA,"Electricity, Gas, Water and Waste Services",3.61564735,0.7181781
Nov-08,Females,WA,"Electricity, Gas, Water and Waste Services",0.40812027,0
Nov-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.17002784,0
Nov-08,Females,TAS,"Electricity, Gas, Water and Waste Services",0.38914733,0.11346973
Nov-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.14599788,0.09596766
Nov-08,Females,NT,"Electricity, Gas, Water and Waste Services",0.34853757,0
Feb-09,Males,NSW,"Electricity, Gas, Water and Waste Services",17.51322275,1.01437815
Feb-09,Males,NSW,"Electricity, Gas, Water and Waste Services",15.95229548,0.62024243
Feb-09,Males,VIC,"Electricity, Gas, Water and Waste Services",13.10163781,2.77557278
Feb-09,Males,VIC,"Electricity, Gas, Water and Waste Services",13.29329119,0.4370082
Feb-09,Males,QLD,"Electricity, Gas, Water and Waste Services",14.52786988,0
Feb-09,Males,QLD,"Electricity, Gas, Water and Waste Services",9.29066129,0.44306579
Feb-09,Males,SA,"Electricity, Gas, Water and Waste Services",7.47054356,0.23642694
Feb-09,Males,SA,"Electricity, Gas, Water and Waste Services",2.00957365,0.43750358
Feb-09,Males,WA,"Electricity, Gas, Water and Waste Services",10.92160119,1.59736193
Feb-09,Males,WA,"Electricity, Gas, Water and Waste Services",3.09800726,0
Feb-09,Males,TAS,"Electricity, Gas, Water and Waste Services",1.69456158,0.11105028
Feb-09,Males,TAS,"Electricity, Gas, Water and Waste Services",0.92403624,0.31517954
Feb-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.34790623,0.0683043
Feb-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.43863115,0
Feb-09,Females,NSW,"Electricity, Gas, Water and Waste Services",4.48671796,0.47394763
Feb-09,Females,NSW,"Electricity, Gas, Water and Waste Services",1.54309693,0.48546217
Feb-09,Females,VIC,"Electricity, Gas, Water and Waste Services",3.10404381,0.49814671
Feb-09,Females,VIC,"Electricity, Gas, Water and Waste Services",1.59571297,0.55446976
Feb-09,Females,QLD,"Electricity, Gas, Water and Waste Services",4.35045489,1.34915303
Feb-09,Females,QLD,"Electricity, Gas, Water and Waste Services",0.37306806,1.03079556
Feb-09,Females,SA,"Electricity, Gas, Water and Waste Services",1.53735988,0.19975161
Feb-09,Females,WA,"Electricity, Gas, Water and Waste Services",5.85120555,0.56627291
Feb-09,Females,WA,"Electricity, Gas, Water and Waste Services",0.55580081,0
Feb-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.27799182,0.09241776
Feb-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.61714389,0.15895689
Feb-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.20007602,0.12582211
Feb-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.20462278,0.14101195
May-09,Males,NSW,"Electricity, Gas, Water and Waste Services",15.35858177,0.50813852
May-09,Males,NSW,"Electricity, Gas, Water and Waste Services",12.30397311,2.59897212
May-09,Males,VIC,"Electricity, Gas, Water and Waste Services",13.17563739,2.33357191
May-09,Males,VIC,"Electricity, Gas, Water and Waste Services",11.19164915,0.49556452
May-09,Males,QLD,"Electricity, Gas, Water and Waste Services",11.75710083,0
May-09,Males,QLD,"Electricity, Gas, Water and Waste Services",11.50686735,0.76287266
May-09,Males,SA,"Electricity, Gas, Water and Waste Services",7.54603737,0
May-09,Males,SA,"Electricity, Gas, Water and Waste Services",2.67223556,0
May-09,Males,WA,"Electricity, Gas, Water and Waste Services",7.58000766,0.93792589
May-09,Males,WA,"Electricity, Gas, Water and Waste Services",1.85370548,0
May-09,Males,TAS,"Electricity, Gas, Water and Waste Services",0.99745067,0.16490955
May-09,Males,TAS,"Electricity, Gas, Water and Waste Services",1.27544433,0
May-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.33907673,0.08475088
May-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.11825211,0
May-09,Females,NSW,"Electricity, Gas, Water and Waste Services",6.93193572,1.53520665
May-09,Females,NSW,"Electricity, Gas, Water and Waste Services",1.76338898,1.04712438
May-09,Females,VIC,"Electricity, Gas, Water and Waste Services",3.89066949,1.0065668
May-09,Females,VIC,"Electricity, Gas, Water and Waste Services",0.29395337,0
May-09,Females,QLD,"Electricity, Gas, Water and Waste Services",3.57942346,0.38486116
May-09,Females,QLD,"Electricity, Gas, Water and Waste Services",0.38592729,0.38167011
May-09,Females,SA,"Electricity, Gas, Water and Waste Services",1.70261938,0.2002131
May-09,Females,SA,"Electricity, Gas, Water and Waste Services",0.33589506,0
May-09,Females,WA,"Electricity, Gas, Water and Waste Services",3.30470339,0.25828355
May-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.14841988,0
May-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.14827453,0
May-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.14071202,0.22093137
May-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.19076,0
Aug-09,Males,NSW,"Electricity, Gas, Water and Waste Services",14.66496389,2.06998533
Aug-09,Males,NSW,"Electricity, Gas, Water and Waste Services",13.41572205,0.54971055
Aug-09,Males,VIC,"Electricity, Gas, Water and Waste Services",11.40950708,2.04570762
Aug-09,Males,VIC,"Electricity, Gas, Water and Waste Services",9.36108968,0.49160059
Aug-09,Males,QLD,"Electricity, Gas, Water and Waste Services",11.84103171,0
Aug-09,Males,QLD,"Electricity, Gas, Water and Waste Services",10.1441595,0.94107591
Aug-09,Males,SA,"Electricity, Gas, Water and Waste Services",5.57016096,0
Aug-09,Males,SA,"Electricity, Gas, Water and Waste Services",2.0041737,0.19993416
Aug-09,Males,WA,"Electricity, Gas, Water and Waste Services",5.88882168,0
Aug-09,Males,WA,"Electricity, Gas, Water and Waste Services",3.3592178,0
Aug-09,Males,TAS,"Electricity, Gas, Water and Waste Services",1.53939224,0
Aug-09,Males,TAS,"Electricity, Gas, Water and Waste Services",2.14459575,0
Aug-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.34066856,0
Aug-09,Males,NT,"Electricity, Gas, Water and Waste Services",0.30163294,0
Aug-09,Females,NSW,"Electricity, Gas, Water and Waste Services",4.15795666,1.54170306
Aug-09,Females,NSW,"Electricity, Gas, Water and Waste Services",1.74754976,1.05393283
Aug-09,Females,VIC,"Electricity, Gas, Water and Waste Services",3.42158591,1.00417816
Aug-09,Females,VIC,"Electricity, Gas, Water and Waste Services",0.48191277,0
Aug-09,Females,QLD,"Electricity, Gas, Water and Waste Services",2.67359148,0
Aug-09,Females,QLD,"Electricity, Gas, Water and Waste Services",0.98804554,0.3976205
Aug-09,Females,SA,"Electricity, Gas, Water and Waste Services",1.22545964,0.49464528
Aug-09,Females,SA,"Electricity, Gas, Water and Waste Services",0.42275637,0.55603163
Aug-09,Females,WA,"Electricity, Gas, Water and Waste Services",3.74675573,0
Aug-09,Females,WA,"Electricity, Gas, Water and Waste Services",0.213121,0
Aug-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.10818868,0.11505093
Aug-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.23032836,0.0683986
Aug-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.35933799,0
Nov-09,Males,NSW,"Electricity, Gas, Water and Waste Services",14.44180273,1.45484558
Nov-09,Males,NSW,"Electricity, Gas, Water and Waste Services",9.57104204,0
Nov-09,Males,VIC,"Electricity, Gas, Water and Waste Services",11.26900481,1.84906439
Nov-09,Males,VIC,"Electricity, Gas, Water and Waste Services",10.15974202,0
Nov-09,Males,QLD,"Electricity, Gas, Water and Waste Services",10.9784288,0.79086444
Nov-09,Males,QLD,"Electricity, Gas, Water and Waste Services",9.94291019,0.76967803
Nov-09,Males,SA,"Electricity, Gas, Water and Waste Services",5.83170599,0
Nov-09,Males,SA,"Electricity, Gas, Water and Waste Services",1.36922415,0.24314961
Nov-09,Males,WA,"Electricity, Gas, Water and Waste Services",7.62746284,0
Nov-09,Males,WA,"Electricity, Gas, Water and Waste Services",1.94306067,0
Nov-09,Males,TAS,"Electricity, Gas, Water and Waste Services",2.0675208,0
Nov-09,Males,TAS,"Electricity, Gas, Water and Waste Services",1.92852416,0.10515146
Nov-09,Males,NT,"Electricity, Gas, Water and Waste Services",1.45383384,0.11968596
Nov-09,Males,NT,"Electricity, Gas, Water and Waste Services",0.89538383,0
Nov-09,Females,NSW,"Electricity, Gas, Water and Waste Services",2.00085359,2.12880654
Nov-09,Females,NSW,"Electricity, Gas, Water and Waste Services",3.81798245,0.88508779
Nov-09,Females,VIC,"Electricity, Gas, Water and Waste Services",3.44932332,0.94500724
Nov-09,Females,VIC,"Electricity, Gas, Water and Waste Services",0.96770162,0.4151192
Nov-09,Females,QLD,"Electricity, Gas, Water and Waste Services",3.33138339,0.32375767
Nov-09,Females,QLD,"Electricity, Gas, Water and Waste Services",1.12742659,0.3306777
Nov-09,Females,SA,"Electricity, Gas, Water and Waste Services",1.39505745,0.60869517
Nov-09,Females,SA,"Electricity, Gas, Water and Waste Services",0,0.19933451
Nov-09,Females,WA,"Electricity, Gas, Water and Waste Services",2.58447975,0
Nov-09,Females,WA,"Electricity, Gas, Water and Waste Services",0.16041179,0
Nov-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.53588742,0.20367467
Nov-09,Females,TAS,"Electricity, Gas, Water and Waste Services",0.11432584,0
Nov-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.3615972,0
Nov-09,Females,NT,"Electricity, Gas, Water and Waste Services",0.36151583,0.11923551
Feb-10,Males,NSW,"Electricity, Gas, Water and Waste Services",16.56322374,0.40314065
Feb-10,Males,NSW,"Electricity, Gas, Water and Waste Services",11.07024181,0
Feb-10,Males,VIC,"Electricity, Gas, Water and Waste Services",15.02793596,2.66719326
Feb-10,Males,VIC,"Electricity, Gas, Water and Waste Services",7.34060271,0.46496103
Feb-10,Males,QLD,"Electricity, Gas, Water and Waste Services",9.19070753,0.40960146
Feb-10,Males,QLD,"Electricity, Gas, Water and Waste Services",13.36478113,0.79229472
Feb-10,Males,SA,"Electricity, Gas, Water and Waste Services",6.77552051,0.19239726
Feb-10,Males,SA,"Electricity, Gas, Water and Waste Services",1.27847795,0.24329376
Feb-10,Males,WA,"Electricity, Gas, Water and Waste Services",7.82264018,0
Feb-10,Males,WA,"Electricity, Gas, Water and Waste Services",3.89994556,0
Feb-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.44276125,0.21670855
Feb-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.91171379,0.0896022
Feb-10,Males,NT,"Electricity, Gas, Water and Waste Services",1.57001734,0.32905601
Feb-10,Males,NT,"Electricity, Gas, Water and Waste Services",0.54212697,0.25769722
Feb-10,Females,NSW,"Electricity, Gas, Water and Waste Services",5.81670188,1.53698428
Feb-10,Females,NSW,"Electricity, Gas, Water and Waste Services",2.10183756,0.45714783
Feb-10,Females,VIC,"Electricity, Gas, Water and Waste Services",2.99123463,0.71746924
Feb-10,Females,VIC,"Electricity, Gas, Water and Waste Services",0.90730503,0.25859785
Feb-10,Females,QLD,"Electricity, Gas, Water and Waste Services",2.79642575,0
Feb-10,Females,QLD,"Electricity, Gas, Water and Waste Services",2.17330693,0.35916133
Feb-10,Females,SA,"Electricity, Gas, Water and Waste Services",3.15689672,0.63236677
Feb-10,Females,SA,"Electricity, Gas, Water and Waste Services",0,0.21168922
Feb-10,Females,WA,"Electricity, Gas, Water and Waste Services",2.61380197,0.55927937
Feb-10,Females,WA,"Electricity, Gas, Water and Waste Services",0.50359618,0
Feb-10,Females,TAS,"Electricity, Gas, Water and Waste Services",1.11901615,0.29427442
Feb-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.20681306,0
Feb-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.14255731,0.10536774
May-10,Males,NSW,"Electricity, Gas, Water and Waste Services",20.76221216,0.84592016
May-10,Males,NSW,"Electricity, Gas, Water and Waste Services",14.40705678,0.37569639
May-10,Males,VIC,"Electricity, Gas, Water and Waste Services",14.36165863,1.44891693
May-10,Males,VIC,"Electricity, Gas, Water and Waste Services",8.90722742,0.48329981
May-10,Males,QLD,"Electricity, Gas, Water and Waste Services",8.10999065,0.32922674
May-10,Males,QLD,"Electricity, Gas, Water and Waste Services",13.62588917,0
May-10,Males,SA,"Electricity, Gas, Water and Waste Services",5.8340217,0.62345902
May-10,Males,SA,"Electricity, Gas, Water and Waste Services",1.73925981,0.31489676
May-10,Males,WA,"Electricity, Gas, Water and Waste Services",8.14699013,0.23147932
May-10,Males,WA,"Electricity, Gas, Water and Waste Services",4.7401626,0
May-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.07725503,0.18593909
May-10,Males,TAS,"Electricity, Gas, Water and Waste Services",0.95684268,0.08817239
May-10,Males,NT,"Electricity, Gas, Water and Waste Services",1.43755849,0.19705328
May-10,Males,NT,"Electricity, Gas, Water and Waste Services",0.89998349,0
May-10,Females,NSW,"Electricity, Gas, Water and Waste Services",7.30004574,1.21348168
May-10,Females,NSW,"Electricity, Gas, Water and Waste Services",0.39592823,0.88597899
May-10,Females,VIC,"Electricity, Gas, Water and Waste Services",3.12579867,0.65599544
May-10,Females,VIC,"Electricity, Gas, Water and Waste Services",1.98105356,0
May-10,Females,QLD,"Electricity, Gas, Water and Waste Services",3.14955468,0
May-10,Females,QLD,"Electricity, Gas, Water and Waste Services",1.82805166,0.36733896
May-10,Females,SA,"Electricity, Gas, Water and Waste Services",2.09112889,0.84496186
May-10,Females,WA,"Electricity, Gas, Water and Waste Services",2.83106118,1.12901107
May-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0.96036654,0.330567
May-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0.1029653,0.1122111
May-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.29951176,0
May-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.26374952,0.12093253
Aug-10,Males,NSW,"Electricity, Gas, Water and Waste Services",22.00916982,0.49215459
Aug-10,Males,NSW,"Electricity, Gas, Water and Waste Services",18.97721372,0.3719595
Aug-10,Males,VIC,"Electricity, Gas, Water and Waste Services",12.67005924,0.67734292
Aug-10,Males,VIC,"Electricity, Gas, Water and Waste Services",9.66021553,0
Aug-10,Males,QLD,"Electricity, Gas, Water and Waste Services",11.7113819,0.34236574
Aug-10,Males,QLD,"Electricity, Gas, Water and Waste Services",12.75313312,0
Aug-10,Males,SA,"Electricity, Gas, Water and Waste Services",3.89937991,0.60992862
Aug-10,Males,SA,"Electricity, Gas, Water and Waste Services",1.74662971,0.31108113
Aug-10,Males,WA,"Electricity, Gas, Water and Waste Services",9.58118525,0
Aug-10,Males,WA,"Electricity, Gas, Water and Waste Services",5.18709774,0
Aug-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.29401404,0.13485568
Aug-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.40346426,0.22260441
Aug-10,Males,NT,"Electricity, Gas, Water and Waste Services",1.10444846,0
Aug-10,Males,NT,"Electricity, Gas, Water and Waste Services",0.9982849,0.12981839
Aug-10,Females,NSW,"Electricity, Gas, Water and Waste Services",5.22347481,0.87478777
Aug-10,Females,NSW,"Electricity, Gas, Water and Waste Services",1.85300134,0.85144638
Aug-10,Females,VIC,"Electricity, Gas, Water and Waste Services",3.01591924,1.07034722
Aug-10,Females,VIC,"Electricity, Gas, Water and Waste Services",1.31256266,0.78893269
Aug-10,Females,QLD,"Electricity, Gas, Water and Waste Services",3.24505505,0.62389534
Aug-10,Females,QLD,"Electricity, Gas, Water and Waste Services",3.74165653,0
Aug-10,Females,SA,"Electricity, Gas, Water and Waste Services",1.63774202,0.26990015
Aug-10,Females,WA,"Electricity, Gas, Water and Waste Services",2.75085774,0
Aug-10,Females,WA,"Electricity, Gas, Water and Waste Services",0.21608959,0
Aug-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0.34372457,0.10431585
Aug-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.20044752
Aug-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.31769212,0
Aug-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.12918829,0.23898474
Nov-10,Males,NSW,"Electricity, Gas, Water and Waste Services",21.67401445,0.45646228
Nov-10,Males,NSW,"Electricity, Gas, Water and Waste Services",18.66210133,1.30523691
Nov-10,Males,VIC,"Electricity, Gas, Water and Waste Services",13.07956993,0.38218684
Nov-10,Males,VIC,"Electricity, Gas, Water and Waste Services",11.06322187,0
Nov-10,Males,QLD,"Electricity, Gas, Water and Waste Services",9.26946678,0.77563969
Nov-10,Males,QLD,"Electricity, Gas, Water and Waste Services",12.6934399,0.35564278
Nov-10,Males,SA,"Electricity, Gas, Water and Waste Services",5.52211835,0
Nov-10,Males,SA,"Electricity, Gas, Water and Waste Services",2.69973531,0
Nov-10,Males,WA,"Electricity, Gas, Water and Waste Services",8.20303075,0.89769959
Nov-10,Males,WA,"Electricity, Gas, Water and Waste Services",2.73816005,0
Nov-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.25555028,0
Nov-10,Males,TAS,"Electricity, Gas, Water and Waste Services",1.46466491,0.11705436
Nov-10,Males,NT,"Electricity, Gas, Water and Waste Services",0.96789428,0.08462521
Nov-10,Males,NT,"Electricity, Gas, Water and Waste Services",1.43971774,0
Nov-10,Females,NSW,"Electricity, Gas, Water and Waste Services",4.633762,0.34952577
Nov-10,Females,NSW,"Electricity, Gas, Water and Waste Services",1.8767074,1.57634895
Nov-10,Females,VIC,"Electricity, Gas, Water and Waste Services",4.47319835,0.80761611
Nov-10,Females,VIC,"Electricity, Gas, Water and Waste Services",1.39656856,0.76930246
Nov-10,Females,QLD,"Electricity, Gas, Water and Waste Services",2.81968713,0.9720148
Nov-10,Females,QLD,"Electricity, Gas, Water and Waste Services",2.2206494,0.31903869
Nov-10,Females,SA,"Electricity, Gas, Water and Waste Services",1.04345691,0.21322395
Nov-10,Females,WA,"Electricity, Gas, Water and Waste Services",3.02124579,0.58003067
Nov-10,Females,WA,"Electricity, Gas, Water and Waste Services",0.61963273,0
Nov-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0.64124977,0.21349519
Nov-10,Females,TAS,"Electricity, Gas, Water and Waste Services",0,0.1133047
Nov-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.63650343,0.14911119
Nov-10,Females,NT,"Electricity, Gas, Water and Waste Services",0.27826765,0.35994504
Feb-11,Males,NSW,"Electricity, Gas, Water and Waste Services",18.05101195,0.91819334
Feb-11,Males,NSW,"Electricity, Gas, Water and Waste Services",17.60069088,1.20640511
Feb-11,Males,VIC,"Electricity, Gas, Water and Waste Services",11.57829574,0.34740333
Feb-11,Males,VIC,"Electricity, Gas, Water and Waste Services",9.78374558,0.30032016
Feb-11,Males,QLD,"Electricity, Gas, Water and Waste Services",11.54548733,0.65444416
